LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,MAX_PAST_DELAY,TOTAL_PAY_AMT,BILL_AMT_TOTAL,UTILISATION,PAYMENT_TO_BILL_RATIO,PAY_AMT_STD,DEFAULT
200000,2,2,1,37,0,7132,50097,0.250485,0.14236097249391194,474.0542866240813,0
610000,2,2,1,39,0,36008,684960,1.1228852459016394,0.0525694163609315,2189.6131774052387,0
50000,1,2,2,29,0,10083,171138,3.42276,0.058917020667410704,528.0923214741907,0
80000,2,4,2,25,0,54569,34209,0.4276125,1.5951183864367144,17928.483844616276,0
210000,1,1,2,38,0,121400,511882,2.4375333333333336,0.23716357058155868,42826.50814468379,0
50000,1,1,2,56,2,4273,174841,3.49682,0.024439207970624908,782.2619552724437,0
360000,1,1,1,58,-1,91008,94176,0.2616,0.9663505951559298,14613.412181964895,0
240000,1,2,2,30,-1,18761,67735,0.28222916666666664,0.27697236329278374,1210.4961654902781,0
20000,1,3,1,56,2,4988,76797,3.83985,0.06494960806270997,552.1864419439024,0
10000,1,1,2,22,0,1950,4116,0.4116,0.47364585863492836,293.5813345565416,1
30000,2,2,2,23,2,8600,175309,5.843633333333333,0.04905595801722663,972.9679679550949,1
360000,1,4,2,30,0,90362,146696,0.4074888888888889,0.6159771501803036,10804.433916992904,0
260000,1,1,2,29,0,30000,291644,1.1217076923076923,0.10286478424111506,632.4555320336759,0
100000,1,2,1,52,0,11776,307743,3.07743,0.038265571384007484,644.0952310541251,0
500000,2,2,1,40,-1,5249,7462,0.014924,0.7033364598686855,1368.811516121437,0
70000,2,3,2,42,0,12567,297328,4.247542857142857,0.04226631105610284,857.0910686735688,0
200000,2,1,1,38,2,3995,29699,0.148495,0.1345117845117845,1122.3246262408513,0
230000,2,4,2,45,0,34600,907843,3.9471434782608696,0.038112274796110346,273.2520204255893,0
200000,1,2,2,36,-1,74974,67285,0.336425,1.114258538180305,20114.55197280483,0
110000,1,2,1,38,2,20131,576469,5.240627272727273,0.03492115808281437,2864.8714049092446,1
260000,2,1,2,33,0,13902,54906,0.21117692307692307,0.2531917606134008,3222.497851046607,0
50000,2,3,3,55,2,2640,4091,0.08182,0.6451612903225806,295.6694099835152,0
50000,1,2,2,44,0,7269,210188,4.20376,0.03458316086950316,718.0770849985397,0
80000,1,2,2,23,2,3000,26152,0.3269,0.11470959354567353,547.7225575051662,0
260000,1,1,2,29,-1,22364,23921,0.09200384615384616,0.9348716662486414,1114.988191267812,0
80000,1,1,2,31,0,23000,246672,3.0834,0.09324084922143891,1329.1601358251257,0
80000,2,1,2,29,0,28079,312459,3.9057375,0.08986430263073673,2321.306650717795,0
200000,2,4,1,36,-1,14362,14480,0.0724,0.9917823354740695,1222.2675102720625,0
370000,2,2,2,29,4,41019,2030358,5.487454054054054,0.020202831124938987,5309.500306055175,1
60000,2,1,1,43,2,12106,294826,4.913766666666667,0.04106136819219407,158.5959226041662,1
260000,1,1,2,29,2,64651,140286,0.5395615384615384,0.4608481184999323,13171.90504698036,0
30000,1,2,2,35,3,3606,70798,2.359933333333333,0.05093292278139522,771.6491430695689,1
120000,1,2,2,32,2,15000,384206,3.2017166666666665,0.03904145421608664,1224.744871391589,1
130000,2,3,2,39,2,30679,787105,6.054653846153846,0.03897696117168463,3386.6561925691053,0
160000,2,3,1,38,-2,0,0,0.0,0.0,0.0,0
230000,2,2,2,31,0,76619,89530,0.3892608695652174,0.8557817962493438,22060.76433323802,0
300000,2,1,2,26,0,42785,605733,2.01911,0.07063331429307254,3397.4673753645775,0
180000,2,2,2,29,-1,36107,33111,0.18395,1.090450591930418,1918.9635136361157,0
80000,2,2,2,24,1,2543,983,0.0122875,2.584349593495935,729.5380501842702,1
180000,2,4,1,30,0,31532,335075,1.8615277777777777,0.09410402416168272,5341.299791873386,0
50000,1,2,2,25,3,10059,149270,2.9854,0.06738750326587215,2160.1975604096956,1
10000,1,2,1,62,-2,5917,8693,0.8693,0.6805843110190937,1080.927086656018,0
50000,1,2,2,46,0,36457,36334,0.72668,1.003357644144764,9861.287470034868,0
90000,2,1,1,31,2,58539,81574,0.9063777777777777,0.7176095617529881,15336.986454320158,0
30000,2,3,2,29,2,11401,163859,5.461966666666667,0.0695776882704748,1466.1640312961802,1
180000,1,1,1,38,0,39308,1086991,6.038838888888889,0.036162179666455685,248.08278188271484,0
150000,2,2,1,38,0,34286,848577,5.65718,0.04040406421095055,658.1026262420373,0
590000,1,1,1,63,0,525115,3023340,5.124305084745763,0.1736869906504096,117292.29814513256,0
60000,1,2,1,39,0,9377,176370,2.9395,0.05316633686943999,1491.0064274397569,0
100000,1,2,2,27,3,25000,428997,4.28997,0.05827532995491821,3763.8632635454055,1
20000,2,2,2,25,-2,40312,40892,2.0446,0.9857921893722642,134.07858392251413,0
10000,1,1,2,22,2,5500,54592,5.4592,0.10074551682450131,962.1157241551906,1
300000,1,1,2,26,2,54997,1674800,5.582666666666666,0.03283793119301935,4587.989120155657,1
260000,2,2,2,40,0,156479,866228,3.3316461538461537,0.18064391748602274,48380.93674337721,0
160000,2,3,1,28,0,15777,233373,1.45858125,0.06760393188615699,1284.3292023465012,0
260000,2,1,2,32,-2,5922,5922,0.022776923076923077,0.9998311666385278,1537.1421534783308,1
280000,2,1,2,29,-1,78414,80211,0.28646785714285716,0.9775844013364584,21539.68585657646,0
260000,2,1,2,35,1,24946,24175,0.09298076923076923,1.031849768365321,6408.917776556871,0
240000,1,1,1,43,-2,46626,40969,0.17070416666666666,1.1380522333414693,1899.088834151789,0
50000,2,2,3,49,2,4659,98883,1.97766,0.04711581246713321,631.8967478947807,0
260000,2,2,2,44,1,0,0,0.0,0.0,0.0,1
60000,2,2,2,24,2,17756,382140,6.369,0.04646452487432649,2573.5195096728266,1
130000,2,2,1,26,0,4788,94269,0.7251461538461539,0.05079028322902302,436.5377417818533,0
140000,2,1,2,31,0,25317,627176,4.4798285714285715,0.040366595076031166,1045.7157835664527,0
20000,1,3,2,39,2,6713,105727,5.28635,0.06349311440677965,1044.1715216700113,1
360000,2,1,2,35,1,14276,1392,0.0038666666666666667,10.248384781048097,5176.248783305017,0
220000,1,1,2,28,0,73104,709529,3.225131818181818,0.10303158428819077,8611.476992943777,0
500000,1,1,2,37,-1,470716,288372,0.576744,1.6323164790046225,62418.21091850252,1
50000,1,3,3,59,0,8000,173541,3.47082,0.046098350831499005,408.248290463863,0
210000,2,1,2,28,0,94881,227909,1.0852809523809523,0.41630906936948797,26455.433164096936,0
200000,1,1,1,41,0,10975,439311,2.196555,0.024982244964854135,1851.7953900651842,0
370000,1,1,2,28,0,19022,225288,0.6088864864864865,0.08443377173319602,2033.5192811150491,0
200000,1,2,2,27,2,25502,702756,3.51378,0.03628850370754044,3869.857912981647,0
260000,1,1,1,51,1,10128,9312,0.03581538461538462,1.0875120798883282,2666.78683062595,0
50000,2,1,2,23,-1,38607,53275,1.0655,0.7246602597792627,6931.409546405406,0
260000,2,1,2,33,0,18382,136640,0.5255384615384615,0.13452770398343103,1579.4390987520433,0
230000,2,3,2,48,-1,58099,55192,0.23996521739130436,1.0526516043701195,10843.27012329153,0
20000,1,2,2,27,1,0,0,0.0,0.0,0.0,1
500000,1,2,2,33,0,26137,27656,0.055312,0.9450410384351159,3022.937142361162,0
160000,2,2,1,50,-1,5211,5692,0.035575,0.9153346214649569,828.3800456312308,1
50000,1,2,2,25,2,5452,7620,0.1524,0.7153916808817741,1418.3267136547443,1
220000,2,2,1,37,2,3002,7225,0.032840909090909094,0.4154442291724329,657.6304940212754,1
150000,1,3,1,64,0,10948,296039,1.9735933333333333,0.0369814889879746,1414.6867733412464,0
180000,2,1,2,35,0,88939,157438,0.8746555555555555,0.564910854362642,12890.639354456656,0
80000,2,2,1,40,0,0,82150,1.026875,0.0,0.0,1
50000,2,3,2,27,2,11106,271902,5.43804,0.04084544856069996,1655.4624731476097,0
30000,2,2,2,26,2,4700,38540,1.2846666666666666,0.1219480553177136,577.6388721914988,1
180000,2,2,2,31,0,35058,947069,5.261494444444445,0.03701732712471095,1177.8949019331055,0
70000,1,3,1,64,0,13041,322539,4.6077,0.04043219445650152,496.76302197325435,0
300000,2,1,2,33,-2,0,0,0.0,0.0,0.0,1
640000,2,1,1,50,-2,81651,81470,0.127296875,1.0022093751150716,7786.1417081889795,0
60000,2,1,2,28,1,42843,74724,1.2454,0.5733422549347608,15732.036711754776,0
120000,2,2,2,24,2,11407,182375,1.5197916666666667,0.06254660700969426,1407.3631253754897,1
280000,2,1,2,27,-1,8424,44806,0.16002142857142856,0.18800633829535562,1771.2698269885366,0
260000,2,1,2,32,0,5560,31792,0.12227692307692307,0.1748812631711383,1277.6019202657246,0
50000,1,2,3,34,0,10207,206567,4.13134,0.04941230006583788,1040.5410932138464,0
70000,1,2,2,47,2,13204,398688,5.695542857142857,0.03311854603462849,2540.4583575935003,0
50000,1,1,2,38,-1,3540,3510,0.0702,1.0082597550555397,472.56745550238645,1
470000,1,1,1,40,2,33914,949814,2.0208808510638296,0.035705900622752855,2162.524604869657,1
320000,2,1,1,41,-2,18590,69067,0.215834375,0.26915503561707305,5334.156265677513,0
50000,2,3,2,23,0,7549,218673,4.37346,0.034521708113447416,187.96746172321068,0
230000,2,3,1,32,-2,0,0,0.0,0.0,0.0,0
140000,2,2,2,29,0,20504,291148,2.0796285714285716,0.07042442185959766,3258.393694240564,0
50000,1,2,2,25,2,4500,49571,0.99142,0.09077705156136529,531.9774431308155,1
450000,2,1,2,45,1,9888,4793,0.010651111111111111,2.0625782227784732,2482.612736614392,0
500000,1,2,1,49,0,114686,204196,0.408392,0.5616439027018026,36243.82793616959,0
20000,1,2,2,37,0,29032,35158,1.7579,0.8257345203219659,7127.106893169673,0
230000,1,1,1,38,-1,6354,7573,0.03292608695652174,0.8389226300501716,723.1425862165773,0
50000,1,2,2,24,3,8005,310563,6.21126,0.025775685526976726,1025.770035956728,0
300000,1,2,1,31,-1,83131,81708,0.27236,1.0174032236350952,785.9148596805297,0
100000,2,3,1,36,2,15942,498944,4.98944,0.03195141749090581,2156.645636167426,0
30000,1,2,2,27,0,3945,141322,4.710733333333334,0.027914776787925533,797.9793856986533,0
400000,1,2,1,44,0,77215,121915,0.3047875,0.6333459102988943,23160.13720526428,0
170000,1,1,2,30,2,2037,3609,0.021229411764705882,0.5642659279778394,287.573121136173,0
340000,2,3,2,57,0,69467,337682,0.9931823529411765,0.20571660403396083,20752.631056486953,0
210000,2,2,1,35,0,11603,284949,1.3569,0.040719424460431655,102.50934916712069,0
80000,2,2,1,38,-1,3383,4961,0.0620125,0.6817815397017332,516.1776502975179,1
20000,2,1,2,24,0,18694,35723,1.78615,0.5232896652110626,3812.176001533333,0
300000,2,1,1,51,-1,1057,1366,0.004553333333333334,0.773226042428676,333.6587578150268,0
20000,1,3,2,43,0,13619,46216,2.3108,0.2946751195447563,4324.647103136471,1
50000,1,1,1,40,0,15822,210492,4.20984,0.07516639508202173,1699.7859865288924,0
60000,2,1,2,27,2,5333,7994,0.13323333333333334,0.6670419011882427,1184.0487180292316,0
60000,2,2,2,50,2,9780,198669,3.31115,0.049227361957014146,1673.4886913271928,0
50000,1,3,1,51,2,6613,229014,4.58028,0.028875837827216557,703.7830394849443,1
120000,2,2,2,26,2,14700,338821,2.8235083333333333,0.04338561250450089,3103.385248402138,0
20000,1,3,2,59,2,6500,41173,2.05865,0.1578666148540341,204.12414523193155,0
240000,2,2,1,40,-1,1956,1956,0.00815,0.9994890137966275,0.0,0
420000,2,1,2,36,-2,32385,31383,0.07472142857142858,1.0318952332398674,4813.839247419881,0
180000,2,1,2,28,1,0,0,0.0,0.0,0.0,0
410000,2,3,2,28,2,84153,2199525,5.364695121951219,0.03825960684256517,2235.782525202306,0
30000,1,1,2,41,2,6066,108701,3.6233666666666666,0.05580394104984269,764.699679612853,1
110000,1,2,2,25,2,13400,178704,1.6245818181818181,0.07498391203379871,1592.0636503188766,0
90000,1,1,2,33,2,5459,8267,0.09185555555555555,0.6602564102564102,1275.526936864395,0
220000,1,1,1,41,0,87178,101683,0.4621954545454545,0.8573423547460761,12325.80977731957,0
50000,2,3,1,57,2,9992,184849,3.69698,0.05405463889640249,624.4442862791417,1
30000,2,3,2,22,0,4450,85307,2.843566666666667,0.052163923664838,705.9863077048072,0
520000,1,1,1,55,-1,71645,68834,0.13237307692307693,1.0408222561197065,11519.275765718376,0
80000,2,3,1,39,2,12101,302262,3.778275,0.04003467179244565,1296.788404739442,0
20000,1,3,2,58,0,0,12066,0.6033,0.0,0.0,0
210000,2,1,2,29,2,5766,33842,0.16115238095238096,0.1703749667582661,777.3457403240851,0
100000,2,2,2,28,0,19600,512985,5.12985,0.038207670384766836,1011.2698288126007,0
320000,2,1,1,33,1,2727,2727,0.008521875,0.999633431085044,707.8874910605498,0
500000,2,2,1,44,0,8718,235655,0.47131,0.036994602301660046,191.0591531437319,0
20000,2,3,1,41,2,6244,108838,5.4419,0.05736914157608945,631.4439537018837,0
10000,1,2,1,59,0,3674,50638,5.0638,0.07255277552874267,476.2791898316225,0
310000,1,3,1,43,0,14391,27929,0.09009354838709678,0.5152524167561762,3991.3468278264168,0
200000,2,1,2,37,0,64319,77862,0.38931,0.8260534528595097,8697.121119466296,0
180000,1,3,2,29,-1,43471,32724,0.1818,1.3283728036669213,4642.069814928107,0
50000,1,2,1,32,0,4245,143025,2.8605,0.029679918336526227,659.6816656539728,0
150000,2,2,2,41,0,54564,55900,0.37266666666666665,0.9760827176615803,15696.710470668688,0
500000,2,1,1,45,0,77478,405010,0.81002,0.1912985079417596,8659.188830369736,0
230000,1,2,2,31,0,29500,125495,0.5456304347826086,0.2350672531395423,1744.0374613713625,1
20000,1,2,2,38,0,10460,96240,4.812,0.10868548747415342,2153.1106489603985,0
190000,2,2,2,28,0,19768,236563,1.2450684210526315,0.08356301043269475,560.1523602259181,0
20000,2,2,2,24,0,15908,113745,5.68725,0.13985546744500907,1846.8921643308433,0
170000,1,3,1,51,0,20732,309494,1.8205529411764705,0.06698654259357986,2817.7568856568632,0
210000,2,2,2,43,0,120697,885506,4.216695238095238,0.13630270568160388,27468.13806151896,0
100000,1,2,1,44,3,15100,376134,3.76134,0.04014516064710809,1587.9756505270059,1
260000,2,2,1,42,2,33455,238360,0.9167692307692308,0.1403543364896103,5850.632800532492,0
200000,2,2,2,25,0,24869,175457,0.877285,0.14173762381880564,2720.731549908345,0
90000,1,2,3,40,0,16604,216293,2.4032555555555555,0.07676588347342043,2157.7632554723577,1
470000,2,1,1,35,0,57286,1433519,3.0500404255319147,0.03996177242033595,2674.91171193867,0
270000,2,1,2,27,2,25298,565006,2.092614814814815,0.04477466650855653,3544.733708851297,0
100000,1,1,1,49,2,17100,411178,4.11178,0.04158772699967654,2606.722079547415,1
200000,2,1,2,40,1,26363,24631,0.123155,1.0702744397531667,7302.590510679527,0
70000,2,2,1,43,0,9444,237334,3.390485714285714,0.03979185539427392,214.34644853600912,0
200000,2,1,1,40,-1,33003,49140,0.2457,0.6715980545776439,6803.0912899945715,0
50000,2,2,1,31,0,24009,193226,3.86452,0.12425282181061653,1672.246363428547,0
90000,2,2,1,24,0,9610,146283,1.6253666666666666,0.0656941292280769,1354.1092521161897,0
50000,2,2,1,30,0,8500,221464,4.42928,0.03838078251642472,763.7043057798395,0
240000,2,1,1,37,-1,0,317,0.0013208333333333334,0.0,0.0,0
140000,1,1,2,35,-1,7231,6602,0.047157142857142856,1.0951082841132818,1506.5133808455425,0
120000,1,1,1,52,3,23400,700641,5.838675,0.03339794074577316,2889.9826989101507,0
460000,1,2,1,61,1,12521,10599,0.023041304347826086,1.1812264150943397,3267.407927802506,0
170000,2,2,1,25,0,14309,18096,0.10644705882352941,0.7906835387080732,2586.237994977776,0
500000,2,1,1,39,0,98525,222330,0.44466,0.4431455802384733,10652.188721885595,0
50000,1,2,1,51,0,9068,140645,2.8129,0.0644739274490565,782.8327194660855,0
210000,2,1,2,26,2,500,686,0.003266666666666667,0.727802037845706,204.1241452319315,0
50000,1,1,2,24,2,14557,264659,5.29318,0.05500264490289428,2446.963948787695,0
200000,2,2,1,42,-1,2316,2642,0.01321,0.8762769580022701,303.53582984550604,0
20000,2,1,2,26,0,84293,110421,5.52105,0.763371429606419,13373.915857618766,0
80000,2,2,1,53,2,5500,67152,0.8394,0.0819025211085134,1020.6207261596577,0
430000,1,2,1,32,1,2500,2500,0.005813953488372093,0.9996001599360256,1020.6207261596575,1
350000,2,1,2,44,3,77200,1985907,5.67402,0.038873905538423736,711.8052168020874,1
50000,2,2,1,34,-1,19204,21908,0.43816,0.8765347574056324,3513.2939339979325,0
210000,2,3,1,55,0,39865,1064845,5.070690476190476,0.03743733835690795,1499.5034400316215,1
20000,1,2,2,51,-1,2280,60,0.003,37.377049180327866,930.8061022576077,0
160000,2,2,2,29,0,34757,63628,0.397675,0.5462446368794104,7969.078376240672,1
50000,2,3,1,46,2,6025,142084,2.84168,0.04240419467220326,846.9305559883094,1
50000,2,1,2,24,0,7841,237466,4.74932,0.03301932479039193,427.7365622280455,0
30000,1,3,2,31,3,5055,145254,4.8418,0.03480086744001928,830.6300620613247,1
100000,1,1,2,29,2,8521,298125,2.98125,0.028581874777778522,1764.641653896526,1
360000,1,2,2,28,0,6157,85944,0.23873333333333333,0.07163883879225086,1245.8002113768753,0
310000,2,2,1,34,0,42901,36251,0.11693870967741936,1.1834105704512854,5400.806547791419,0
50000,2,2,3,30,2,8311,212085,4.2417,0.03918693360240657,960.2735894872184,0
120000,2,2,1,37,2,4712,83802,0.69835,0.05622710404162142,679.3378148363792,0
30000,2,2,2,29,2,4089,101948,3.3982666666666668,0.04010828943883706,636.8857825387531,1
200000,2,2,2,30,0,34321,1042116,5.21058,0.03293392200683801,703.5570813137102,0
20000,1,3,2,37,0,4597,58485,2.92425,0.07860000683924358,846.5979959028173,0
50000,2,2,2,23,2,10645,203351,4.06702,0.05234765333018608,887.6207335718713,1
70000,2,1,2,25,0,5839,62422,0.8917428571428572,0.09353924034410394,583.373779550184,0
290000,2,1,2,32,1,9097,12883,0.04442413793103448,0.7060695436199937,1717.340317661781,0
90000,2,1,2,30,3,2000,7600,0.08444444444444445,0.26312327325351925,816.496580927726,0
150000,1,2,1,37,2,16100,495223,3.3014866666666665,0.032510540684619484,2906.8310351079344,1
90000,1,2,2,38,0,30417,329216,3.6579555555555556,0.09239194816792572,8122.380753202844,0
80000,1,1,1,40,2,11746,191144,2.3893,0.06145073112035366,1620.1088440801336,1
100000,1,1,2,32,2,11000,501423,5.01423,0.021937521937521937,1602.0819787597222,0
200000,2,2,1,41,0,3754,3358,0.01679,1.11759452217922,952.1616809484967,0
140000,2,2,2,31,3,30700,777852,5.5560857142857145,0.039467611489574506,337.14487489307425,1
110000,2,2,2,45,0,100007,195664,1.7787636363636363,0.5111133825671428,34086.60385205113,0
50000,2,3,3,43,0,38121,175213,3.50426,0.21756823084913307,4482.914888774937,0
60000,2,2,1,42,0,11804,281536,4.692266666666667,0.04192699361007612,366.2494596127982,0
130000,1,1,1,40,0,4652,102605,0.7892692307692307,0.04533847923123404,867.5313635060502,0
320000,2,2,1,43,0,43765,1142694,3.57091875,0.038299808785371425,635.9277998850708,0
120000,2,3,1,42,0,9816,14269,0.11890833333333334,0.6878766643307639,2082.038808475961,0
450000,2,2,2,35,2,146092,2143040,4.762311111111111,0.06817041764483274,32647.922614871943,0
200000,2,2,1,36,0,97000,1087347,5.436735,0.0892078708932191,16842.406795546372,1
20000,1,1,2,31,3,1930,59181,2.95905,0.03261126693927208,785.4722570954793,1
410000,2,2,1,29,0,187833,316521,0.7720024390243903,0.5934279449769684,63579.24290128029,0
210000,2,1,1,40,0,41276,1005607,4.788604761904762,0.04104581506909253,1745.8529911383337,0
210000,2,1,1,36,1,0,0,0.0,0.0,0.0,1
130000,1,3,1,38,1,0,0,0.0,0.0,0.0,0
170000,2,1,2,27,2,2488,8842,0.052011764705882355,0.28135248218930226,484.4686436361663,1
190000,2,2,1,55,0,26962,582561,3.0661105263157893,0.046281769150751335,1246.6233860579814,0
230000,2,1,2,28,0,19448,513652,2.2332695652173915,0.03786213650071157,710.327999354289,1
120000,2,2,2,29,0,28410,698915,5.824291666666666,0.040648661641742356,806.9138739667326,0
50000,2,2,2,23,2,6459,117858,2.35716,0.05480277280479217,1011.1446484059538,1
220000,2,2,2,41,0,14017,116862,0.531190909090909,0.11994386589425224,1506.3907085038284,1
320000,2,1,2,32,2,66665,1890098,5.90655625,0.0352706392628111,1531.0896011228954,0
160000,2,2,1,27,0,1020,119490,0.7468125,0.008536207747863856,416.4132562731403,1
20000,2,2,2,23,2,14000,58987,2.94935,0.23733640740489592,1366.2601021279465,0
460000,2,1,2,34,1,6360,2128,0.004626086956521739,2.98731798966651,1193.7167168134993,0
490000,1,1,1,38,1,33396,60042,0.12253469387755102,0.5562013890045467,5502.091965789013,0
130000,2,2,1,47,0,14094,372521,2.8655461538461537,0.03783400711904263,1574.5315493822281,0
